read_name,ont_barcode,index_barcode
8f2e0ff6-1eb6-41a6-9cc1-c7fc5965f9fc runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2051 ch=2 start_time=2022-06-03T12:31:32Z barcode=bw_061,BC77,061
a336e5bb-57ee-4dd9-aab3-37864f198898 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1905 ch=116 start_time=2022-06-03T12:32:06Z barcode=bw_061,BC77,061
a07c58f8-9cf1-48fe-a76b-e6a7a3f6c22a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6433 ch=21 start_time=2022-06-03T13:20:23Z barcode=bw_061,BC77,061
a0484e8f-9c12-4553-948e-70f292370bc9 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=21721 ch=66 start_time=2022-06-03T15:41:57Z barcode=bw_061,BC77,061
6d31b7ae-c68f-43a9-8d64-8dcee6ddb85f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19761 ch=122 start_time=2022-06-03T15:42:12Z barcode=bw_061,BC77,061
26c140b7-bed2-44af-9887-28901e9b6b20 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14187 ch=82 start_time=2022-06-03T14:57:52Z barcode=bw_061,BC77,061
99ad4649-3e1a-4572-bcaf-0c36398852f1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=41758 ch=3 start_time=2022-06-03T14:57:32Z barcode=bw_061,BC77,061
d40f8846-1784-4a5f-8283-934421f1b7bd runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13406 ch=116 start_time=2022-06-03T14:35:27Z barcode=bw_061,BC77,061
f2310817-05f6-4267-b6be-29b0cae65702 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15582 ch=36 start_time=2022-06-03T14:37:31Z barcode=bw_061,BC77,061
862ee1f7-888a-45d7-8a66-e4449ee217dc runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3275 ch=80 start_time=2022-06-03T12:39:00Z barcode=bw_061,BC77,061
74dd8e41-d39a-4b95-88a6-3299451344b6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3008 ch=65 start_time=2022-06-03T12:37:56Z barcode=bw_061,BC77,061
627ae28e-74fd-4116-bc6a-ef5e9251c04a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2554 ch=126 start_time=2022-06-03T12:38:42Z barcode=bw_061,BC77,061
6da72ece-8782-4cee-a9dd-68b52809ee45 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3094 ch=24 start_time=2022-06-03T12:38:34Z barcode=bw_061,BC77,061
3fd465f5-376f-42b0-9990-a5c57dfc3772 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13385 ch=97 start_time=2022-06-03T14:34:25Z barcode=bw_061,BC77,061
fbf905c3-25b0-4760-90c2-cdec3945b631 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14710 ch=26 start_time=2022-06-03T14:34:50Z barcode=bw_061,BC68,061
a078d5dd-7e09-4408-86bf-b5ea8f9ef8e3 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11222 ch=97 start_time=2022-06-03T14:12:31Z barcode=bw_061,BC77,061
00db9a6b-5295-42f7-b956-679a5d7a2fa4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12575 ch=26 start_time=2022-06-03T14:12:38Z barcode=bw_061,BC68,061
b2dda873-31a3-4e94-afb8-c3efeedef4d1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15594 ch=21 start_time=2022-06-03T15:03:55Z barcode=bw_061,BC77,061
7b5fc31f-d0e6-4fb8-925e-59ef81cce16f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17063 ch=93 start_time=2022-06-03T15:06:04Z barcode=bw_061,BC77,061
4d66fd93-7ec5-4207-a6e0-819103ecfb0e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18106 ch=36 start_time=2022-06-03T15:03:40Z barcode=bw_061,BC77,061
23ff5140-42a4-40c0-8203-b929ddc3e516 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16632 ch=24 start_time=2022-06-03T15:06:25Z barcode=bw_061,BC77,061
aaa17500-cc93-42c7-9b27-b6f874ba1fed runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=25011 ch=105 start_time=2022-06-03T16:54:15Z barcode=bw_061,BC68,061
e76d9792-3109-4419-a522-8eabef263d41 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3862 ch=4 start_time=2022-06-03T12:45:53Z barcode=bw_061,BC77,061
037dc0b6-5ed6-4e88-bf9c-7023eb728207 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11166 ch=97 start_time=2022-06-03T14:11:50Z barcode=bw_061,BC68,061
e83b1f73-9784-41fe-b293-f3b40441d459 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10220 ch=66 start_time=2022-06-03T13:40:43Z barcode=bw_061,BC68,061
85376ff2-5000-4c1f-96c4-1662808f8b19 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15738 ch=26 start_time=2022-06-03T14:45:50Z barcode=bw_062,BC07,062
6673b254-83f2-4bb6-a69d-7fe9198ef5b4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16549 ch=66 start_time=2022-06-03T14:46:07Z barcode=bw_062,BC07,062
215226cf-d87a-44ba-a458-ae54007fa2b0 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7208 ch=126 start_time=2022-06-03T13:23:10Z barcode=bw_062,BC07,062
f0a67c0d-891f-431c-be08-9f73f8245adf runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15750 ch=18 start_time=2022-06-03T15:12:20Z barcode=bw_062,BC07,062
90f13135-82c0-48cb-958d-31b6303e1255 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18445 ch=83 start_time=2022-06-03T15:11:08Z barcode=bw_062,BC33,062
98f8eeb8-8bb1-402b-b4a2-ee568fa7d38e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7241 ch=57 start_time=2022-06-03T13:18:53Z barcode=bw_062,BC07,062
adfc3f0b-a63c-4e65-a1da-2a7131d43ead runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9698 ch=105 start_time=2022-06-03T13:39:59Z barcode=bw_062,BC07,062
a3f7446d-5f53-4a11-8398-56f4c3eefe7d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12511 ch=93 start_time=2022-06-03T14:19:44Z barcode=bw_062,BC07,062
a4892d7f-df50-44b8-b8bb-ff65b55956ec runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2387 ch=107 start_time=2022-06-03T12:36:15Z barcode=bw_062,BC07,062
c92dd1aa-aac2-46f8-9f8e-b551231e7651 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1922 ch=93 start_time=2022-06-03T12:28:19Z barcode=bw_062,BC07,062
6c4c2dea-4f12-4e8b-a501-9778f2805105 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1535 ch=83 start_time=2022-06-03T12:28:49Z barcode=bw_062,BC07,062
3f80b62a-6d8f-4c7b-869c-e365d25903fa runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6340 ch=13 start_time=2022-06-03T13:07:53Z barcode=bw_062,BC07,062
e4ffb71c-9a19-4ec4-9588-f9a003e69469 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5612 ch=97 start_time=2022-06-03T13:08:51Z barcode=bw_062,BC07,062
3bbb1c6a-0903-4fce-b6a2-81614b913412 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5218 ch=113 start_time=2022-06-03T13:07:44Z barcode=bw_062,BC07,062
aed0445e-676f-45af-af7b-e6d4d6ac045c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5216 ch=113 start_time=2022-06-03T13:07:39Z barcode=bw_062,BC07,062
85b27a1c-41ca-4fe4-b18d-a10f916ffa19 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=791 ch=92 start_time=2022-06-03T12:21:55Z barcode=bw_062,BC07,062
5ecf8bee-06ae-4ec7-bed6-3b94614a141c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=789 ch=92 start_time=2022-06-03T12:21:51Z barcode=bw_062,BC07,062
40a5bf13-5d2a-4d19-b3bc-150c177512f5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=628 ch=116 start_time=2022-06-03T12:22:26Z barcode=bw_062,BC07,062
fb6c33fa-3c23-4d62-8392-7cd4abcbb878 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=972 ch=126 start_time=2022-06-03T12:23:47Z barcode=bw_062,BC07,062
ca0d2e4d-f346-46d4-a5de-c76ca86c7714 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=27395 ch=3 start_time=2022-06-03T13:42:30Z barcode=bw_062,BC07,062
53471549-98fd-4bac-bd71-9cec9234e02f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9617 ch=57 start_time=2022-06-03T13:44:05Z barcode=bw_062,BC07,062
091895b9-50af-4f9f-a6eb-eab37808a5ce runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9169 ch=126 start_time=2022-06-03T13:42:43Z barcode=bw_062,BC07,062
ad5eee79-6387-4d86-bdc0-eee01875ee74 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4030 ch=39 start_time=2022-06-03T12:51:41Z barcode=bw_062,BC07,062
f53a271f-1c0c-4c49-a656-8a42b369ea7e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4648 ch=80 start_time=2022-06-03T12:50:44Z barcode=bw_062,BC07,062
c57f79e4-40e6-4f8e-8346-5baf1c8dcd3a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4848 ch=65 start_time=2022-06-03T12:52:01Z barcode=bw_062,BC07,062
e6fb4bd8-25d8-489e-9075-79041e07cea0 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5503 ch=37 start_time=2022-06-03T12:54:20Z barcode=bw_062,BC07,062
115e0715-543c-44f8-b30a-7ae916a0e64d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4985 ch=26 start_time=2022-06-03T12:55:06Z barcode=bw_062,BC07,062
73c38ff6-2507-47bd-bfee-17d839a4ce6e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5090 ch=38 start_time=2022-06-03T12:54:47Z barcode=bw_062,BC33,062
4162aeb9-9a3d-4f39-a387-3396b8375a78 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4712 ch=97 start_time=2022-06-03T12:59:41Z barcode=bw_062,BC07,062
c67749af-b582-4af6-bbe1-19850548d395 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5692 ch=65 start_time=2022-06-03T12:59:46Z barcode=bw_062,BC07,062
eedf2d66-487b-40a5-8f83-a4192cd3ba48 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14308 ch=26 start_time=2022-06-03T14:30:20Z barcode=bw_062,BC07,062
0ce204bc-2a9b-4f84-a372-edb8ed9cee57 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13854 ch=122 start_time=2022-06-03T14:30:14Z barcode=bw_062,BC07,062
43b85b12-7d7b-4364-8865-543dd5916702 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=34543 ch=3 start_time=2022-06-03T14:29:32Z barcode=bw_062,BC07,062
fe4cd066-8d31-403b-afc7-e78537b9eb11 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5279 ch=25 start_time=2022-06-03T13:15:09Z barcode=bw_062,BC07,062
f6ee7c40-3952-4d4e-abcf-76f03a801f11 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6492 ch=122 start_time=2022-06-03T13:14:21Z barcode=bw_062,BC07,062
7fe4235f-add2-4dcc-b092-c772918fd393 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6613 ch=110 start_time=2022-06-03T13:14:23Z barcode=bw_062,BC07,062
9e9d88f5-d215-4122-8d1d-df45b4ffdb04 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9357 ch=113 start_time=2022-06-03T13:51:49Z barcode=bw_062,BC07,062
3e773ee2-3509-4bb5-b5b1-530416695fd7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12080 ch=92 start_time=2022-06-03T13:52:09Z barcode=bw_062,BC07,062
718c8568-fc5c-4ec6-b7f9-fc7c2a6e8d71 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11414 ch=37 start_time=2022-06-03T13:51:39Z barcode=bw_062,BC07,062
4e575040-7d1e-43f5-92e1-ae806fe3d6f3 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15414 ch=93 start_time=2022-06-03T14:47:58Z barcode=bw_062,BC07,062
29836451-9642-4ca3-a1ae-05f786e8169f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14883 ch=97 start_time=2022-06-03T14:49:00Z barcode=bw_062,BC07,062
fd3387c9-8930-4bb9-90ae-39dd9502fc83 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14786 ch=113 start_time=2022-06-03T14:47:35Z barcode=bw_062,BC07,062
c3a234c6-fad8-4396-a263-0856f5bb2f52 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15895 ch=26 start_time=2022-06-03T14:47:28Z barcode=bw_062,BC07,062
de9bd2c4-fcd4-4d76-8d12-750d72780a1b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16684 ch=36 start_time=2022-06-03T14:48:52Z barcode=bw_062,BC07,062
f26b412d-cd36-4976-be82-b680b8a9b155 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14864 ch=113 start_time=2022-06-03T14:48:15Z barcode=bw_062,BC07,062
d4b8611e-e48c-462b-bc3f-aa5f250734cf runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14868 ch=113 start_time=2022-06-03T14:48:20Z barcode=bw_062,BC07,062
c19ba276-f62d-4538-af5c-ad1ac46c954f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=21550 ch=83 start_time=2022-06-03T15:45:20Z barcode=bw_062,BC07,062
83e30131-ae02-4297-b56e-16ff4a5b1c71 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=20615 ch=108 start_time=2022-06-03T15:43:58Z barcode=bw_062,BC07,062
dbc243fb-0f6e-47c4-af67-40e3b61b2384 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6212 ch=82 start_time=2022-06-03T13:11:49Z barcode=bw_062,BC07,062
ef9e476a-1dc7-41de-b6e0-8c5c764458cb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6670 ch=88 start_time=2022-06-03T13:11:02Z barcode=bw_062,BC07,062
59bd238e-ccf8-4e2d-b850-e61b44573c77 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8412 ch=81 start_time=2022-06-03T13:11:47Z barcode=bw_062,BC07,062
4451bc7f-856f-46df-801a-cb356db025af runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7195 ch=51 start_time=2022-06-03T13:11:43Z barcode=bw_062,BC07,062
e7a7965a-5d68-4d94-8370-e36b1edfd500 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1237 ch=18 start_time=2022-06-03T12:35:07Z barcode=bw_062,BC07,062
0307778c-66e1-4eec-8124-15a938f26130 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2193 ch=26 start_time=2022-06-03T12:34:18Z barcode=bw_062,BC07,062
d53ebd9a-662d-4b6c-a9fa-b7c9d1b5d3f6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16584 ch=93 start_time=2022-06-03T15:00:45Z barcode=bw_062,BC07,062
6349eec0-facc-4bda-92fd-024292484c45 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14596 ch=106 start_time=2022-06-03T15:01:17Z barcode=bw_062,BC07,062
804b130c-54e7-489b-91b3-40eb163d0ae0 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17069 ch=57 start_time=2022-06-03T15:00:20Z barcode=bw_062,BC07,062
2e91b9bc-0934-4ef9-ad68-1e56b23d3339 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17196 ch=57 start_time=2022-06-03T15:01:45Z barcode=bw_062,BC07,062
d46ac76d-1ffe-4c69-b06f-3f2750c4e5f2 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3320 ch=79 start_time=2022-06-03T12:39:05Z barcode=bw_062,BC07,062
41c533fc-5821-4780-b400-c56b5f235130 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3016 ch=1 start_time=2022-06-03T12:40:06Z barcode=bw_062,BC07,062
eb64c3cd-f78d-4915-b3cb-1a1787661c3c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13788 ch=26 start_time=2022-06-03T14:24:55Z barcode=bw_062,BC07,062
cd04c07d-9e0f-4e3f-b903-ea5d30fa4dc8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12180 ch=21 start_time=2022-06-03T14:24:31Z barcode=bw_062,BC07,062
3482f603-4f70-48ec-bb46-0e019757ca5d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15392 ch=92 start_time=2022-06-03T14:24:03Z barcode=bw_062,BC07,062
0dbd13f7-b3c9-4349-9dca-e1d74704af4f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13814 ch=51 start_time=2022-06-03T14:25:22Z barcode=bw_062,BC07,062
f4b46d9e-0045-469c-b00c-b5d20c578750 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10644 ch=2 start_time=2022-06-03T13:53:26Z barcode=bw_062,BC07,062
b1509740-b8bb-4e0b-aec6-211208ba318c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9513 ch=97 start_time=2022-06-03T13:53:00Z barcode=bw_062,BC07,062
5db72fc7-96a2-4c87-8caa-2211dc0d0d49 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9471 ch=105 start_time=2022-06-03T13:37:10Z barcode=bw_062,BC07,062
28d30b6d-926c-436d-9220-1a0f9b16bcb9 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11350 ch=81 start_time=2022-06-03T13:36:14Z barcode=bw_062,BC07,062
76d61e47-8399-49a4-8589-6dd5b0b873e5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8295 ch=97 start_time=2022-06-03T13:36:04Z barcode=bw_062,BC07,062
1ffd580a-527f-4080-a81c-54a1344cc22a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16712 ch=81 start_time=2022-06-03T14:28:24Z barcode=bw_062,BC07,062
c408571d-785d-490f-ba8b-b93d6ae9075a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13675 ch=105 start_time=2022-06-03T14:27:20Z barcode=bw_062,BC07,062
47c9ffa8-2366-4a5b-bd5d-241f9fc9d8cd runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6357 ch=16 start_time=2022-06-03T13:10:11Z barcode=bw_062,BC07,062
0c069f75-fde9-4828-8729-774c2ca2508f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7082 ch=51 start_time=2022-06-03T13:10:44Z barcode=bw_062,BC52,062
c634312a-f18e-41c5-8066-381ea1f19806 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4721 ch=108 start_time=2022-06-03T12:56:52Z barcode=bw_062,BC07,062
77dce0b0-0f65-4841-8820-f28286f4a632 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5143 ch=114 start_time=2022-06-03T12:56:27Z barcode=bw_062,BC07,062
b56f3299-4496-4845-ac19-42c8835dd50a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5461 ch=68 start_time=2022-06-03T12:55:42Z barcode=bw_062,BC07,062
f231452f-4ae4-4b4e-ae4f-d642bfb6b1b4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11447 ch=93 start_time=2022-06-03T14:09:26Z barcode=bw_062,BC07,062
b202a35f-ba59-482c-9124-49db76252a1c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11462 ch=93 start_time=2022-06-03T14:09:44Z barcode=bw_062,BC07,062
35607c69-dc7c-4498-87e2-1a2d49ff7d0f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12393 ch=6 start_time=2022-06-03T14:07:48Z barcode=bw_062,BC07,062
aa534661-5a66-4cbb-97ef-e01aa877910c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11391 ch=93 start_time=2022-06-03T14:08:55Z barcode=bw_062,BC07,062
81f889ba-f8a5-44cc-a0c4-37f3f207faa4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5951 ch=57 start_time=2022-06-03T13:04:51Z barcode=bw_062,BC07,062
eb64c044-3e14-4d2e-9ff2-7dad4f9fb82f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15120 ch=122 start_time=2022-06-03T14:42:59Z barcode=bw_062,BC07,062
15a4bf83-c0c0-46e0-88ab-e363c07a3a76 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16143 ch=66 start_time=2022-06-03T14:41:42Z barcode=bw_062,BC07,062
27067830-eff2-4e34-91fc-2a6f2707c2cc runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1708 ch=106 start_time=2022-06-03T12:29:46Z barcode=bw_062,BC07,062
6304fe91-4a1b-4e05-b3e3-d2f19bc236ff runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2108 ch=104 start_time=2022-06-03T12:30:25Z barcode=bw_062,BC07,062
ce7b5a2e-a115-42a2-8e98-4ffb27eefcd7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1925 ch=124 start_time=2022-06-03T12:30:16Z barcode=bw_062,BC07,062
02faf16e-f555-4d3a-be82-42dea6e56da6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1590 ch=116 start_time=2022-06-03T12:29:46Z barcode=bw_062,BC07,062
60b8ebe1-37c4-4802-aac3-4d48b01609a4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14943 ch=6 start_time=2022-06-03T14:40:11Z barcode=bw_062,BC07,062
af5a3fe3-e3a3-460d-aa5f-5c0ae2413ec5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1672 ch=5 start_time=2022-06-03T12:29:19Z barcode=bw_062,BC07,062
e10d05f5-23c0-43bb-8913-b45caf6a80c7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15082 ch=105 start_time=2022-06-03T14:40:32Z barcode=bw_062,BC07,062
28aad603-eb44-4c69-9891-7a6f7abb07f6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=25192 ch=81 start_time=2022-06-03T15:51:18Z barcode=bw_062,BC07,062
df6088c4-c47a-4aa6-983f-91019888e972 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=21075 ch=108 start_time=2022-06-03T15:49:03Z barcode=bw_062,BC07,062
080970c3-52f5-4608-a5ba-b68f9c7616f3 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=28896 ch=26 start_time=2022-06-03T17:12:10Z barcode=bw_062,BC07,062
1a9c2e27-3936-4cdd-bab1-f21a25f7561f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17301 ch=106 start_time=2022-06-03T17:16:22Z barcode=bw_062,BC07,062
e1dafc59-5238-4a78-be3f-152e8ee36b22 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4342 ch=16 start_time=2022-06-03T12:49:54Z barcode=bw_062,BC07,062
84b439f0-29a9-41e0-911d-c3ff1a5bba29 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3512 ch=97 start_time=2022-06-03T12:49:08Z barcode=bw_062,BC07,062
9f408db6-0291-4d31-bdb5-e9e89f03cd2e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11730 ch=122 start_time=2022-06-03T14:06:59Z barcode=bw_062,BC07,062
96653499-5671-4b41-83e6-437bbfa28052 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1316 ch=104 start_time=2022-06-03T12:25:32Z barcode=bw_062,BC07,062
ac90cc37-cfe8-4f1d-9317-bee7096f933c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1273 ch=110 start_time=2022-06-03T12:26:57Z barcode=bw_062,BC07,062
a12b00e8-f8e6-44bf-9373-746bbe0b4ee3 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1604 ch=92 start_time=2022-06-03T12:26:51Z barcode=bw_062,BC07,062
540b88e4-5741-4e09-b034-c993c2868a24 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1294 ch=119 start_time=2022-06-03T12:26:18Z barcode=bw_062,BC07,062
8771e09c-bb76-46c9-83eb-6a8238a4b707 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10141 ch=107 start_time=2022-06-03T13:58:47Z barcode=bw_062,BC07,062
